Year,Month_No,Month,Round,State,Station Code,Station Name,pH
2025,3,March,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.06
2025,3,March,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.04
2025,4,April,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.08
2025,4,April,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.06
2025,5,May,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.02
2025,5,May,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.12
2025,6,June,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.01
2025,6,June,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.08
2025,7,July,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.2
2025,7,July,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.12
2025,8,August,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.15
2025,8,August,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.08
2025,9,September,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.11
2025,9,September,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.13
2025,10,October,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.02
2025,10,October,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.09
2025,11,November,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.16
2025,11,November,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.24
2025,12,December,1,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.21
2025,12,December,2,Uttar Pradesh,5714," B/C TAMSA RIVER AT PRACHIN SHIVALAYA DUMDUMA
GHAT",8.28
2025,1,January,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),7.89
2025,1,January,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),7.88
2025,2,February,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),7.11
2025,2,February,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.06
2025,3,March,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.09
2025,3,March,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.05
2025,4,April,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.02
2025,4,April,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.08
2025,5,May,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.15
2025,5,May,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.12
2025,6,June,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.12
2025,6,June,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.02
2025,7,July,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.02
2025,7,July,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.01
2025,8,August,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.09
2025,8,August,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.14
2025,9,September,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.16
2025,9,September,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.16
2025,10,October,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.12
2025,10,October,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.14
2025,11,November,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.17
2025,11,November,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.23
2025,12,December,1,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.31
2025,12,December,2,Uttar Pradesh,10158,A/C TAMAS RIVER (SIRSA),8.26
2025,1,January,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.31
2025,1,January,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.29
2025,2,February,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.21
2025,2,February,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.2
2025,3,March,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.18
2025,3,March,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.15
2025,4,April,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.17
2025,4,April,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.08
2025,5,May,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.05
2025,5,May,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.92
2025,6,June,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.04
2025,7,July,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.22
2025,7,July,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.94
2025,8,August,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.22
2025,8,August,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.94
2025,9,September,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.92
2025,9,September,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.88
2025,10,October,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.12
2025,11,November,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.1
2025,11,November,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.18
2025,12,December,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.19
2025,12,December,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.19
2025,1,January,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.02
2025,1,January,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.02
2025,2,February,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.88
2025,2,February,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.89
2025,3,March,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.82
2025,3,March,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.83
2025,4,April,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.82
2025,4,April,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.74
2025,5,May,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.75
2025,5,May,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.7
2025,6,June,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.08
2025,6,June,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.82
2025,7,July,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.06
2025,7,July,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.82
2025,8,August,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.22
2025,8,August,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.88
2025,9,September,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.85
2025,9,September,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.81
2025,10,October,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.96
2025,11,November,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.0
2025,11,November,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.05
2025,12,December,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.95
2025,1,January,1,Uttar Pradesh,10153,CHUNAR,8.18
2025,1,January,2,Uttar Pradesh,10153,CHUNAR,8.13
2025,2,February,1,Uttar Pradesh,10153,CHUNAR,8.08
2025,2,February,2,Uttar Pradesh,10153,CHUNAR,8.09
2025,3,March,1,Uttar Pradesh,10153,CHUNAR,8.03
2025,3,March,2,Uttar Pradesh,10153,CHUNAR,8.05
2025,4,April,1,Uttar Pradesh,10153,CHUNAR,8.02
2025,4,April,2,Uttar Pradesh,10153,CHUNAR,7.96
2025,5,May,1,Uttar Pradesh,10153,CHUNAR,7.88
2025,5,May,2,Uttar Pradesh,10153,CHUNAR,7.82
2025,6,June,1,Uttar Pradesh,10153,CHUNAR,7.95
2025,6,June,2,Uttar Pradesh,10153,CHUNAR,7.85
2025,7,July,1,Uttar Pradesh,10153,CHUNAR,8.03
2025,7,July,2,Uttar Pradesh,10153,CHUNAR,7.89
2025,8,August,1,Uttar Pradesh,10153,CHUNAR,8.03
2025,8,August,2,Uttar Pradesh,10153,CHUNAR,7.9
2025,9,September,1,Uttar Pradesh,10153,CHUNAR,7.88
2025,9,September,2,Uttar Pradesh,10153,CHUNAR,7.84
2025,10,October,2,Uttar Pradesh,10153,CHUNAR,8.03
2025,11,November,1,Uttar Pradesh,10153,CHUNAR,8.05
2025,11,November,2,Uttar Pradesh,10153,CHUNAR,8.09
2025,12,December,1,Uttar Pradesh,10153,CHUNAR,8.05
2025,1,January,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.36
2025,1,January,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.31
2025,2,February,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.26
2025,2,February,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.2
2025,3,March,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.23
2025,3,March,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.22
2025,4,April,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.11
2025,4,April,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.17
2025,5,May,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.16
2025,5,May,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.12
2025,6,June,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.19
2025,6,June,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.16
2025,7,July,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.3
2025,7,July,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.94
2025,8,August,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.96
2025,8,August,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.82
2025,9,September,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.97
2025,9,September,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.95
2025,10,October,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.15
2025,10,October,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.2
2025,11,November,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.14
2025,11,November,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.24
2025,12,December,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.26
2025,12,December,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.25
2025,1,January,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.14
2025,1,January,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.02
2025,2,February,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.02
2025,2,February,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.96
2025,3,March,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.01
2025,3,March,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.95
2025,4,April,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.83
2025,4,April,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.84
2025,5,May,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.73
2025,5,May,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.71
2025,6,June,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.71
2025,6,June,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.68
2025,7,July,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.86
2025,7,July,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.89
2025,8,August,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.82
2025,8,August,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.75
2025,9,September,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.86
2025,9,September,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.78
2025,10,October,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.92
2025,10,October,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.98
2025,11,November,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.02
2025,11,November,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.08
2025,12,December,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.96
2025,12,December,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.94
2025,1,January,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.18
2025,1,January,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.06
2025,2,February,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.08
2025,2,February,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.05
2025,3,March,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.05
2025,3,March,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.0
2025,4,April,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.98
2025,4,April,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.96
2025,5,May,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.9
2025,5,May,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.86
2025,6,June,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.88
2025,6,June,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.85
2025,7,July,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.92
2025,7,July,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.92
2025,8,August,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.9
2025,8,August,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.77
2025,9,September,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.9
2025,9,September,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.82
2025,10,October,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.95
2025,10,October,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.12
2025,11,November,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.05
2025,11,November,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.12
2025,12,December,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.1
2025,12,December,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.06
2025,1,January,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.2
2025,1,January,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.16
2025,2,February,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.12
2025,2,February,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.09
2025,3,March,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.09
2025,3,March,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.04
2025,4,April,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.94
2025,4,April,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.95
2025,5,May,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.01
2025,5,May,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.98
2025,6,June,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.98
2025,6,June,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.98
2025,7,July,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.05
2025,7,July,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.94
2025,8,August,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.01
2025,8,August,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.78
2025,9,September,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.92
2025,9,September,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.85
2025,10,October,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.05
2025,10,October,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.15
2025,11,November,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.08
2025,11,November,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.15
2025,12,December,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.21
2025,12,December,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.16
2025,1,January,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.28
2025,1,January,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.26
2025,2,February,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.22
2025,2,February,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.17
2025,3,March,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.2
2025,3,March,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.18
2025,4,April,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.12
2025,4,April,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.19
2025,5,May,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.08
2025,6,June,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.1
2025,7,July,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.15
2025,7,July,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.98
2025,8,August,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.1
2025,8,August,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.8
2025,9,September,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.95
2025,9,September,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.88
2025,10,October,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.08
2025,10,October,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.18
2025,11,November,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.11
2025,11,November,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.18
2025,12,December,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.23
2025,12,December,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.19
2025,1,January,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.92
2025,1,January,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.91
2025,2,February,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.94
2025,2,February,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.8
2025,3,March,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.9
2025,3,March,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.85
2025,4,April,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.74
2025,4,April,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.71
2025,5,May,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.74
2025,5,May,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.72
2025,6,June,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.7
2025,6,June,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.65
2025,7,July,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.82
2025,7,July,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.8
2025,8,August,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.78
2025,8,August,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.72
2025,9,September,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.82
2025,9,September,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.93
2025,10,October,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.88
2025,10,October,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.95
2025,11,November,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.95
2025,11,November,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),8.22
2025,12,December,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.93
2025,12,December,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.9
2025,1,January,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.04
2025,2,February,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.06
2025,2,February,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.89
2025,3,March,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.03
2025,3,March,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.98
2025,4,April,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.88
2025,4,April,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.79
2025,5,May,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.92
2025,5,May,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.9
2025,6,June,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.89
2025,6,June,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.86
2025,7,July,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.95
2025,7,July,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.92
2025,8,August,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.95
2025,8,August,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.82
2025,9,September,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.92
2025,9,September,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.02
2025,10,October,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.95
2025,10,October,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.03
2025,11,November,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.08
2025,11,November,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.12
2025,12,December,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.2
2025,12,December,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.15
2025,1,January,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.76
2025,1,January,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.28
2025,2,February,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.92
2025,2,February,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.34
2025,3,March,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.38
2025,3,March,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.74
2025,4,April,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.38
2025,4,April,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.47
2025,5,May,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.38
