Forecast_Year,Forecast_Month_No,Forecast_Month,Forecast_Round,State,Station Code,Station Name,Pred_DO,Pred_pH,Pred_BOD
2026,2,February,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.615,7.125,1.451
2026,2,February,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.571,7.123,1.464
2026,3,March,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.565,7.121,1.476
2026,3,March,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.573,7.119,1.483
2026,4,April,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.579,7.119,1.487
2026,4,April,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.593,7.117,1.49
2026,5,May,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.606,7.116,1.492
2026,5,May,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.615,7.113,1.495
2026,6,June,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.62,7.111,1.495
2026,6,June,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.634,7.109,1.501
2026,7,July,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.634,7.101,1.512
2026,7,July,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.635,7.097,1.518
2026,8,August,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.639,7.096,1.522
2026,8,August,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.645,7.095,1.523
2026,9,September,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.651,7.095,1.525
2026,9,September,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.658,7.095,1.526
2026,10,October,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.665,7.095,1.526
2026,10,October,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.672,7.095,1.527
2026,11,November,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.679,7.095,1.528
2026,11,November,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.685,7.095,1.529
2026,12,December,1,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.691,7.095,1.529
2026,12,December,2,Uttar Pradesh,2489,ANOOPSHAHAR D/S,8.697,7.095,1.53
2026,1,January,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.849,7.739,1.126
2026,1,January,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.655,7.768,1.107
2026,2,February,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.557,7.785,1.11
2026,2,February,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.507,7.794,1.114
2026,3,March,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.482,7.795,1.111
2026,3,March,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.488,7.807,1.106
2026,4,April,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.585,7.816,1.06
2026,4,April,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.662,7.811,1.031
2026,5,May,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.707,7.805,1.013
2026,5,May,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.772,7.803,0.999
2026,6,June,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.815,7.799,0.987
2026,6,June,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.833,7.792,0.974
2026,7,July,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.825,7.789,0.968
2026,7,July,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.82,7.789,0.967
2026,8,August,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.823,7.789,0.965
2026,8,August,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.832,7.789,0.963
2026,9,September,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.844,7.789,0.959
2026,9,September,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.859,7.788,0.956
2026,10,October,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.874,7.787,0.952
2026,10,October,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.887,7.786,0.949
2026,11,November,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.896,7.785,0.947
2026,11,November,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.903,7.785,0.946
2026,12,December,1,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.909,7.784,0.944
2026,12,December,2,Uttar Pradesh,2490,KACHHLA GHAT (ALIGARH),9.912,7.783,0.943
2026,1,January,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),9.153,8.133,2.231
2026,1,January,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.893,8.17,2.428
2026,2,February,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.741,8.179,2.591
2026,2,February,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.63,8.173,2.688
2026,3,March,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.463,8.148,2.743
2026,3,March,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.331,8.128,2.759
2026,4,April,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.247,8.113,2.752
2026,4,April,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.208,8.104,2.742
2026,5,May,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.189,8.099,2.736
2026,5,May,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.195,8.1,2.734
2026,6,June,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.237,8.112,2.744
2026,6,June,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.296,8.127,2.749
2026,7,July,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.398,8.153,2.766
2026,7,July,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.512,8.178,2.781
2026,8,August,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.628,8.199,2.792
2026,8,August,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.739,8.216,2.797
2026,9,September,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.831,8.229,2.797
2026,9,September,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.89,8.237,2.796
2026,10,October,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.913,8.239,2.797
2026,10,October,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.903,8.236,2.804
2026,11,November,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.867,8.23,2.815
2026,11,November,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.811,8.221,2.829
2026,12,December,1,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.742,8.209,2.843
2026,12,December,2,Uttar Pradesh,2498,KALA KANKAR (PRATAPGARH),8.666,8.196,2.856
2026,1,January,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",7.929,7.213,1.647
2026,1,January,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.261,7.224,1.507
2026,2,February,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.436,7.198,1.433
2026,2,February,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.546,7.175,1.401
2026,3,March,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.618,7.159,1.393
2026,3,March,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.662,7.15,1.385
2026,4,April,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.684,7.145,1.382
2026,4,April,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.711,7.141,1.383
2026,5,May,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.737,7.118,1.402
2026,5,May,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.728,7.106,1.437
2026,6,June,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.696,7.102,1.453
2026,6,June,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.64,7.102,1.465
2026,7,July,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.604,7.102,1.49
2026,7,July,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.589,7.102,1.504
2026,8,August,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.59,7.101,1.512
2026,8,August,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.598,7.1,1.517
2026,9,September,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.609,7.099,1.52
2026,9,September,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.62,7.098,1.522
2026,10,October,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.631,7.098,1.524
2026,10,October,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.643,7.097,1.525
2026,11,November,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.654,7.096,1.527
2026,11,November,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.664,7.095,1.527
2026,12,December,1,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.671,7.095,1.527
2026,12,December,2,West Bengal,2506,"TRIBENI, NEAR BURNING GHAT",8.677,7.095,1.527
2026,1,January,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.523,7.093,1.85
2026,1,January,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.805,7.129,1.501
2026,2,February,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.855,7.151,1.418
2026,2,February,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.875,7.152,1.402
2026,3,March,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.892,7.151,1.389
2026,3,March,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.902,7.148,1.379
2026,4,April,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.917,7.142,1.377
2026,4,April,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.922,7.124,1.426
2026,5,May,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.917,7.117,1.446
2026,5,May,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.905,7.108,1.467
2026,6,June,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.887,7.105,1.482
2026,6,June,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.838,7.104,1.49
2026,7,July,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.771,7.106,1.504
2026,7,July,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.731,7.106,1.516
2026,8,August,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.714,7.106,1.523
2026,8,August,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.709,7.105,1.527
2026,9,September,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.711,7.104,1.529
2026,9,September,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.715,7.102,1.531
2026,10,October,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.721,7.101,1.532
2026,10,October,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.727,7.1,1.534
2026,11,November,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.73,7.099,1.534
2026,11,November,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.732,7.098,1.534
2026,12,December,1,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.732,7.097,1.534
2026,12,December,2,West Bengal,2511,"NABADIP,GHOSHPARA NEAR MONIPURGHAT",8.73,7.097,1.533
2026,1,January,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.765,7.745,1.529
2026,1,January,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.433,7.609,1.642
2026,2,February,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.355,7.602,1.73
2026,2,February,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.343,7.604,1.764
2026,3,March,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.332,7.606,1.769
2026,3,March,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.33,7.608,1.772
2026,4,April,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.341,7.613,1.787
2026,4,April,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.327,7.602,1.77
2026,5,May,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.323,7.605,1.773
2026,5,May,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.319,7.589,1.729
2026,6,June,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.301,7.585,1.705
2026,6,June,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.306,7.586,1.704
2026,7,July,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.266,7.521,1.626
2026,7,July,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.266,7.496,1.585
2026,8,August,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.269,7.489,1.563
2026,8,August,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.27,7.484,1.548
2026,9,September,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.268,7.48,1.538
2026,9,September,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.266,7.476,1.528
2026,10,October,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.263,7.47,1.52
2026,10,October,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.261,7.464,1.511
2026,11,November,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.261,7.458,1.503
2026,11,November,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.261,7.452,1.494
2026,12,December,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.262,7.446,1.486
2026,12,December,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.264,7.439,1.478
2026,1,January,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.452,7.543,1.677
2026,1,January,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.377,7.533,1.591
2026,2,February,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.358,7.533,1.584
2026,2,February,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.36,7.518,1.581
2026,3,March,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.368,7.508,1.577
2026,3,March,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.384,7.501,1.593
2026,4,April,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.374,7.486,1.573
2026,4,April,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.38,7.479,1.567
2026,5,May,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.36,7.465,1.534
2026,5,May,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.382,7.435,1.524
2026,6,June,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.411,7.404,1.519
2026,6,June,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.376,7.409,1.496
2026,7,July,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.329,7.416,1.476
2026,7,July,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.313,7.415,1.472
2026,8,August,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.312,7.41,1.47
2026,8,August,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.319,7.402,1.468
2026,9,September,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.33,7.393,1.465
2026,9,September,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.344,7.383,1.462
2026,10,October,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.359,7.372,1.458
2026,10,October,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.376,7.36,1.455
2026,11,November,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.395,7.348,1.451
2026,11,November,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.418,7.334,1.449
2026,12,December,1,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.44,7.322,1.446
2026,12,December,2,Bihar,2552,NIT GHANDHI GHAT ( PATNA),7.46,7.312,1.442
2026,1,January,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.293,7.525,1.767
2026,1,January,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.289,7.53,1.617
2026,2,February,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.287,7.522,1.568
2026,2,February,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.28,7.517,1.548
2026,3,March,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.28,7.508,1.548
2026,3,March,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.289,7.496,1.537
2026,4,April,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.305,7.487,1.539
2026,4,April,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.302,7.486,1.529
2026,5,May,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.297,7.481,1.525
2026,5,May,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.315,7.463,1.538
2026,6,June,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.339,7.445,1.537
2026,6,June,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.33,7.429,1.507
2026,7,July,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.294,7.432,1.479
2026,7,July,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.278,7.43,1.471
2026,8,August,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.276,7.427,1.468
2026,8,August,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.28,7.422,1.465
2026,9,September,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.286,7.416,1.463
2026,9,September,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.295,7.409,1.46
2026,10,October,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.305,7.402,1.457
2026,10,October,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.316,7.395,1.454
2026,11,November,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.328,7.387,1.452
2026,11,November,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.342,7.377,1.45
2026,12,December,1,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.355,7.368,1.448
2026,12,December,2,Bihar,2553,"FATUHA, A/c OF RIVER PUNPUN",7.368,7.36,1.445
2026,1,January,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.675,7.571,1.558
2026,1,January,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.459,7.584,1.612
2026,2,February,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.397,7.585,1.652
2026,2,February,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.387,7.58,1.669
2026,3,March,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.382,7.584,1.68
2026,3,March,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.382,7.587,1.689
2026,4,April,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.36,7.578,1.668
2026,4,April,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.362,7.576,1.666
2026,5,May,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.35,7.563,1.631
2026,5,May,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.347,7.563,1.624
2026,6,June,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.362,7.563,1.629
2026,6,June,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.298,7.483,1.558
2026,7,July,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.273,7.475,1.526
2026,7,July,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.261,7.473,1.516
2026,8,August,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.256,7.469,1.511
2026,8,August,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.255,7.466,1.507
2026,9,September,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.255,7.462,1.502
2026,9,September,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.255,7.457,1.496
2026,10,October,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.255,7.453,1.49
2026,10,October,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.257,7.447,1.484
2026,11,November,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.259,7.441,1.478
2026,11,November,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.262,7.436,1.472
2026,12,December,1,Bihar,2554,SULTANGANJ (BHAGALPUR),7.267,7.429,1.467
2026,12,December,2,Bihar,2554,SULTANGANJ (BHAGALPUR),7.274,7.421,1.461
2026,1,January,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.532,7.579,1.436
2026,1,January,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.335,7.573,1.596
2026,2,February,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.287,7.576,1.664
2026,2,February,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.275,7.576,1.682
2026,3,March,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.276,7.58,1.693
2026,3,March,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.271,7.582,1.694
2026,4,April,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.275,7.584,1.701
2026,4,April,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.269,7.578,1.691
2026,5,May,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.268,7.582,1.694
2026,5,May,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.271,7.545,1.605
2026,6,June,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.268,7.54,1.574
2026,6,June,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.272,7.52,1.534
2026,7,July,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.241,7.488,1.519
2026,7,July,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.239,7.481,1.515
2026,8,August,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.239,7.477,1.511
2026,8,August,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.24,7.473,1.506
2026,9,September,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.24,7.469,1.501
2026,9,September,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.241,7.465,1.495
2026,10,October,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.242,7.46,1.489
2026,10,October,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.243,7.455,1.483
2026,11,November,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.245,7.449,1.477
2026,11,November,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.248,7.442,1.47
2026,12,December,1,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.251,7.437,1.465
2026,12,December,2,Bihar,2564,"BALUGHAT, DORIGANJ, SARAN",7.256,7.431,1.461
2026,1,January,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.429,7.875,1.151
2026,1,January,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.462,7.855,1.134
2026,2,February,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.489,7.848,1.125
2026,2,February,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.518,7.844,1.11
2026,3,March,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.54,7.84,1.101
2026,3,March,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.561,7.837,1.09
2026,4,April,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.579,7.834,1.081
2026,4,April,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.606,7.83,1.066
2026,5,May,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.63,7.826,1.055
2026,5,May,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.659,7.82,1.039
2026,6,June,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.688,7.815,1.022
2026,6,June,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.714,7.81,1.01
2026,7,July,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.74,7.806,0.998
2026,7,July,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.762,7.802,0.99
2026,8,August,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.781,7.799,0.983
2026,8,August,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.798,7.797,0.977
2026,9,September,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.814,7.795,0.972
2026,9,September,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.828,7.793,0.967
2026,10,October,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.841,7.791,0.963
2026,10,October,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.854,7.79,0.959
2026,11,November,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.865,7.788,0.956
2026,11,November,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.875,7.787,0.953
2026,12,December,1,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.884,7.786,0.95
2026,12,December,2,Uttarakhand,2725,"A/C SONG, D/S RAIWALA",9.891,7.786,0.949
2026,1,January,1,Uttarakhand,2727, ROORKEE D/S,8.903,8.104,2.604
2026,1,January,2,Uttarakhand,2727, ROORKEE D/S,8.608,8.068,2.824
2026,2,February,1,Uttarakhand,2727, ROORKEE D/S,8.444,8.033,2.958
2026,2,February,2,Uttarakhand,2727, ROORKEE D/S,8.303,8.018,3.0
2026,3,March,1,Uttarakhand,2727, ROORKEE D/S,8.186,8.015,2.999
2026,3,March,2,Uttarakhand,2727, ROORKEE D/S,8.15,8.01,3.016
2026,4,April,1,Uttarakhand,2727, ROORKEE D/S,8.137,8.009,3.031
2026,4,April,2,Uttarakhand,2727, ROORKEE D/S,8.133,8.009,3.047
2026,5,May,1,Uttarakhand,2727, ROORKEE D/S,8.126,8.046,3.021
2026,5,May,2,Uttarakhand,2727, ROORKEE D/S,8.165,8.072,3.012
2026,6,June,1,Uttarakhand,2727, ROORKEE D/S,8.22,8.088,3.018
2026,6,June,2,Uttarakhand,2727, ROORKEE D/S,8.265,8.093,3.035
2026,7,July,1,Uttarakhand,2727, ROORKEE D/S,8.311,8.098,3.059
2026,7,July,2,Uttarakhand,2727, ROORKEE D/S,8.355,8.103,3.082
